,Unnamed: 0,comment_text,toxic
21688,21688,"""
You've been overtly harsh with it. No need. Leads often don't have sources. Your being rather preducice
You are the THICKEST person ever if you cannot read what is impled or understand basic words such as Madien in a sporting context and thus shouldn't be doing GAC's ever!   
LEVEL 2 English exactly why you shouldn't be commenting on FACs and GACS gee wizz this is why the English wiki is so shit.

What's going on?
I asked you to explain your objections a couple of days ago to moving pictures in the 'Golden Eagle Awards' article, but you haven't; I see you have also been asked above to review something, but you haven't done that either. In the meantime you have found time to 'edit a tonne of other pages'. And at the top of this page you have a box which says: """"If you want to ask me something, please do that so.""""You seem to have ignored everything and everyoneWhat's going on?  """,0
2566,2566,"WTF?

Why do you keep messing with my talk page? Please stop.",1
9409,9409,Power hungry assholes are annoying. Not pointing fingers...just a statement of fact.,1
26903,26903,"As we will hardly be able to change the consensus, I think it is more useful to continue this conversation at the wikitalk page not here.",0
14587,14587,"STOP 

Stop sock puppetry",1
1204,1204,"""

 A barnstar for you! 

  The Photographer's Barnstar your photos are horrible. You are an idiot. Fuck you    """,1
19282,19282,", by appealing to a single disputed edit on an entirely different page",0
11191,11191,unblock|Material scientist isa dum dum and so is Pbass607 #yolo #swag #they are both gay with each other,1
5698,5698,"I second that. Superracist shit, as if black haven't created a thing, evthing has been created by white. With no a reference btw.",1
27368,27368,"wiki organization of alternate spellings / articles
See the discussion at Talk:Memoir (disambiguation)#Multiple spellings / meanings(?) of this word",0
7316,7316,"king of fag 

so you like doing little boys too? asshole.",1
13941,13941,Wikipyou are a homo.net/gay/edia,1
18099,18099,"""

 Football player statistics 

Hi NathanCo and thanks for your message. Of course the information you've been adding to footballers' pages is accurate, but here at Wikipedia there is a convention to summarise league competition only in the infobox (where you see it at the top), while cups and European competitions are generally displayed much further down the page. No one is suggesting you are adding bad data, but please bear the above in mind when making future edits. Thanks a lot for your contributions so far, and we look forward to seeing many more of them! 679 """,0
10480,10480,"So delete it. 

I don't care.  I was just screwing around.",1
22584,22584,"I think Alex had it planned from the beginning to form some sort of group page on a user space page to make it clear that we were working in a group.  Possibly having some sort of template on all of our user pages may be a good idea, as I am a wiki sysop for other websites, and I try to do things to minimize the look of conspiracy or sock puppetry.  I will remind everyone to keep as much communication as possible on this site, to prevent appearance of sock puppetry or conspiracy.  Also, just because you say you don't communicate with other users who come to your defense, highly conveniently, as I have been told, as there are many other ways to communicate off of this website; I keep this in mind when dealing with other users and policy on the websites I administrate.

I think it's important to add that I don't agree with a lot of what Alex says, and that I'm not here to be a robot for her cause.  I may consider myself independent from her group for this reason.",0
15560,15560,"It's an unsourced aesthetic opinion, and therefore violates WP:NOR and/or WP:NPOV.",0
5890,5890,"hello wikipedia lover 

go fuckyourself",1
29975,29975,"""
Actually, I don't think it's particularly 'enlightening' at all!  First, the essay implies that a person may be inclined to view a number of edits as coming from 'the same person'.  I view that implication as an example of a 'straw-man argument':  A person builds up an (intentionally weak or flawed) argument, solely for the purposes of knocking it down.  That's not particularly enlightening, except that it reveals that people generally have more luck knocking down a position if they've built it up, specially, just for that purpose.
I view the matter more as an example of a commonality of self-selection:  Consider that if you're at the top of El Capitan (natural rock pillar), you will find (generally) two types of people:   1.  Very rich people who can (and do) hire a helicopter to fly there.
2.  Very capable, enthusiastic, and competent rock climbers.
In other words, you don't find there many people who are both poor and handicapped, merely because of where you happen to be.  (and, if you're actually there, chances are that you, too, are either rich or a very good rock climber.  Wikipedia is, quite likely, a 'magnet' for 'control freaks'.  (and others, obviously.)  I've read comments that some editors make tens of thousands of edits.  While I could say, """"Get a life!"""", I don't view such enthusiasm as INHERENTLY bad, wrong, or a problem.  But, I think there may very well be an ASSOCIATION between OCD-type (Obsessive-compulsive disorder) editing, and 'control-freak' behavior.
There are other clues that must be considered.  A person who is acting out a 'control-freak' fantasy, wants to control as much as possible.  Apparently, WP has made it quite easy to 'revert'  to a previous edit.  That ability is not NECESSARILY bad (against vandals), but it implicitly encourages a kind of 'all or nothing' reaction:  If a 'control-freak' wishes to manipulate, as much (and as many) as possible, it's far easier to simply 'revert' ALL of an edit, rather than (carefully and selectively) remove ONLY as much of a 'problem' as actually exists.  Ever heard an old saying, """"When the only tool you have is a hammer, you tend to treat all problems as if they were nails.""""  One of the most 'inefficient' routes, from the standpoint of a 'control-freak', is to actually stick around and dispute the propriety of the original edit, and the characteristics of the 'control-freak's actions. 
A 'control-freak' gets his jollies, most readily, by UNdoing what others have done.  (The 'control-freak' feels, explicitly or implicitly, that he doesn't have to 'justify' the status of the article BEFORE his victim's edit!).  If the 'control freak' must actually distinguish between 'proper' posting and 'improper' posting sections, he becomes far less 'efficient' at manipulating others.  (He must spend far more 'valuable' (in his not-so-humble opinion) time READING, and distinguishing, rather than merely reverting!   Consider a hypothetical 'war' between a person who is making a 'house of cards', and another person who views it as his task to impede the first:  The latter person needs merely show up for a second or two, every few minutes, and knock down the 'house of cards'.  Minutes or hours of work is gone, in a moment!  VERY 'efficient', from the standpoint of the 'control freak', but not for his victim.
 Worse, if the 'control freak' must first obtain a CONSENSUS (something which WP ostensibly requires) he is powerfully impeded from excercising his 'control-freak' tendencies.  (I am not considering, here, raw 'vandalism', of course:  Very arguably, it SHOULD be easy to completely revert actual, genuine 'vandalism'.)  It is not surprising, therefore, that 'control-freaks' are far more likely to simply revert ALL of an edit, QUICKLY, preventing consensus, and refusing to justify it in any actual discussion.
Thus, I notice that (in, so far, every case), every 'drive-by deletion' to which I have been a victim involves a person who REVERTS ALL of my edits (Check!), and not merely a portion of them (Check!) and who does so VERY quickly (Check!), who prevents any sort of consensus from forming (Check!), and who doesn't bother to stick around to debate the propriety of the original posting, or the 'freak's' abrupt erasures (Check!).
  Aha!  Things are getting quite clear, at least from the standpoint of the 'control-freak' in question.  But why should a flock of others try criticize the victim, and NOT the 'control freak'?  Is it because I think 'they're the same person'?  ('Straw-man argument')   Noooo!  Consider another saying, """"Birds of a feather flock together"""".   If there were only a single 'control-freak' in the world, nobody else would have any motivation to assist him, or to help victimize his victims.  But there are many 'control-freaks', and each understands that if ONE 'control freak' gets impeded, prohibited, or criticized, or exposed, the next one COULD BE THEM!  After all, I",0
20586,20586,"""

 Wikipedia:Articles for deletion/Mika's second studio album 

Hi ApprenticeFan. It may be worth taking another look at this, as the situation has substantially changed since you made your comment. Thanks.  (talk)(contribs) """,0
1208,1208,"None 

Ok um . . . Well . . . Ok, here's the thing. if your telling me that I'm a bad writer, then i understand, i could have written that better, after all, I'm an athuor-to-be, and I can't spell, but if your telling me I'm wrong than **** you! I live in Arkansas, qand I've gone to the magnet schools here so you a a lowly piece of ****ing **** if you think that I'm wrong!
      Understood?",1
